,Year,Month,Day,DateTime,ResolutionCode,AreaCode,AreaTypeCode,AreaName,MapCode,Price,Currency,UpdateTime
25064,2020,2,24,2020-02-24 15:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,14.767212615609171,EUR,2020-02-23 14:19:35
24804,2020,2,24,2020-02-24 16:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,14.784743850231173,EUR,2020-02-23 14:19:35
24812,2020,2,24,2020-02-24 17:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,14.768806571960452,EUR,2020-02-23 14:19:35
24808,2020,2,24,2020-02-24 18:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,14.765014212727548,EUR,2020-02-23 14:19:35
25065,2020,2,24,2020-02-24 19:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,14.793370639085772,EUR,2020-02-23 14:19:35
24806,2020,2,24,2020-02-24 20:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,14.844572630524638,EUR,2020-02-23 14:19:35
24817,2020,2,24,2020-02-24 21:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,14.89523301959038,EUR,2020-02-23 14:19:35
25922,2020,2,24,2020-02-24 22:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,14.9310804694891,EUR,2020-02-24 14:18:55
26116,2020,2,24,2020-02-24 23:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,14.9031353867054,EUR,2020-02-24 14:18:55
25956,2020,2,25,2020-02-25 00:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,14.21700630605221,EUR,2020-02-24 14:18:55
25896,2020,2,25,2020-02-25 01:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,14.0068611574173,EUR,2020-02-24 14:18:55
25924,2020,2,25,2020-02-25 02:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,13.747884956002238,EUR,2020-02-24 14:18:55
26117,2020,2,25,2020-02-25 03:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,13.465534155964853,EUR,2020-02-24 14:18:55
25958,2020,2,25,2020-02-25 04:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,13.18657122731209,EUR,2020-02-24 14:18:55
25899,2020,2,25,2020-02-25 05:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,12.95226078629494,EUR,2020-02-24 14:18:55
25926,2020,2,25,2020-02-25 06:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,12.82324058890343,EUR,2020-02-24 14:18:55
26118,2020,2,25,2020-02-25 07:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,12.837229698300364,EUR,2020-02-24 14:18:55
25959,2020,2,25,2020-02-25 08:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,13.000433689355852,EUR,2020-02-24 14:18:55
25904,2020,2,25,2020-02-25 09:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,13.282257741093638,EUR,2020-02-24 14:18:55
25929,2020,2,25,2020-02-25 10:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,13.634270718097689,EUR,2020-02-24 14:18:55
26119,2020,2,25,2020-02-25 11:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,14.012392585873606,EUR,2020-02-24 14:18:55
25961,2020,2,25,2020-02-25 12:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,14.373016355037691,EUR,2020-02-24 14:18:55
25907,2020,2,25,2020-02-25 13:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,14.667449229955675,EUR,2020-02-24 14:18:55
25933,2020,2,25,2020-02-25 14:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,14.859690649509432,EUR,2020-02-24 14:18:55
26120,2020,2,25,2020-02-25 15:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,14.92892205834389,EUR,2020-02-24 14:18:55
25962,2020,2,25,2020-02-25 16:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,14.885014559626581,EUR,2020-02-24 14:18:55
25910,2020,2,25,2020-02-25 17:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,14.778835356831554,EUR,2020-02-24 14:18:55
25935,2020,2,25,2020-02-25 18:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,14.663797413110736,EUR,2020-02-24 14:18:55
26121,2020,2,25,2020-02-25 19:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,14.561760211586954,EUR,2020-02-24 14:18:55
25964,2020,2,25,2020-02-25 20:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,14.460611969232561,EUR,2020-02-24 14:18:55
25913,2020,2,25,2020-02-25 21:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,14.33560579955578,EUR,2020-02-24 14:18:55
26922,2020,2,25,2020-02-25 22:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,14.179041579365732,EUR,2020-02-25 14:24:16
27355,2020,2,25,2020-02-25 23:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,13.979848453402521,EUR,2020-02-25 14:24:16
26934,2020,2,26,2020-02-26 00:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,18.0596271532774,EUR,2020-02-25 14:24:16
26981,2020,2,26,2020-02-26 01:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,17.69964896500111,EUR,2020-02-25 14:24:16
26925,2020,2,26,2020-02-26 02:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,17.260040373802187,EUR,2020-02-25 14:24:16
27356,2020,2,26,2020-02-26 03:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,16.769802244305613,EUR,2020-02-25 14:24:16
26939,2020,2,26,2020-02-26 04:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,16.261853488683702,EUR,2020-02-25 14:24:16
26982,2020,2,26,2020-02-26 05:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,15.775822489857676,EUR,2020-02-25 14:24:16
26927,2020,2,26,2020-02-26 06:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,15.368883719444277,EUR,2020-02-25 14:24:16
27358,2020,2,26,2020-02-26 07:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,15.080357052683832,EUR,2020-02-25 14:24:16
26944,2020,2,26,2020-02-26 08:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,14.92198520600796,EUR,2020-02-25 14:24:16
26983,2020,2,26,2020-02-26 09:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,14.871994392871859,EUR,2020-02-25 14:24:16
26930,2020,2,26,2020-02-26 10:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,14.901120945811273,EUR,2020-02-25 14:24:16
27360,2020,2,26,2020-02-26 11:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,14.978762045502664,EUR,2020-02-25 14:24:16
26955,2020,2,26,2020-02-26 12:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,15.072536954283716,EUR,2020-02-25 14:24:16
26984,2020,2,26,2020-02-26 13:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,15.14354513883591,EUR,2020-02-25 14:24:16
26932,2020,2,26,2020-02-26 14:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,15.166775767207149,EUR,2020-02-25 14:24:16
27364,2020,2,26,2020-02-26 15:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,15.125396888852121,EUR,2020-02-25 14:24:16
26957,2020,2,26,2020-02-26 16:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,15.020615111589434,EUR,2020-02-25 14:24:16
26985,2020,2,26,2020-02-26 17:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,14.899321317672731,EUR,2020-02-25 14:24:16
26936,2020,2,26,2020-02-26 18:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,14.816700675487521,EUR,2020-02-25 14:24:16
27366,2020,2,26,2020-02-26 19:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,14.785949315428736,EUR,2020-02-25 14:24:16
26959,2020,2,26,2020-02-26 20:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,14.781937572956087,EUR,2020-02-25 14:24:16
26986,2020,2,26,2020-02-26 21:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,14.758702374100688,EUR,2020-02-25 14:24:16
28185,2020,2,26,2020-02-26 22:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,14.696636341810228,EUR,2020-02-26 22:19:22
28498,2020,2,26,2020-02-26 23:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,14.55248212873936,EUR,2020-02-26 22:19:22
28242,2020,2,27,2020-02-27 00:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,17.488619427680973,EUR,2020-02-26 22:19:22
28311,2020,2,27,2020-02-27 01:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,17.121319323778156,EUR,2020-02-26 22:19:22
28190,2020,2,27,2020-02-27 02:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,16.67648666918278,EUR,2020-02-26 22:19:22
28499,2020,2,27,2020-02-27 03:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,16.188349819779397,EUR,2020-02-26 22:19:22
28243,2020,2,27,2020-02-27 04:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,15.688198310136798,EUR,2020-02-26 22:19:22
28313,2020,2,27,2020-02-27 05:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,15.213569526672366,EUR,2020-02-26 22:19:22
28193,2020,2,27,2020-02-27 06:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,14.809642705321314,EUR,2020-02-26 22:19:22
28500,2020,2,27,2020-02-27 07:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,14.514259169697764,EUR,2020-02-26 22:19:22
28245,2020,2,27,2020-02-27 08:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,14.349554917216302,EUR,2020-02-26 22:19:22
28315,2020,2,27,2020-02-27 09:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,14.306823175549509,EUR,2020-02-26 22:19:22
28196,2020,2,27,2020-02-27 10:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,14.356883688569072,EUR,2020-02-26 22:19:22
28501,2020,2,27,2020-02-27 11:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,14.46750997245312,EUR,2020-02-26 22:19:22
28247,2020,2,27,2020-02-27 12:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,14.607701575756074,EUR,2020-02-26 22:19:22
28322,2020,2,27,2020-02-27 13:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,14.739347516298297,EUR,2020-02-26 22:19:22
28199,2020,2,27,2020-02-27 14:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,14.83578473210335,EUR,2020-02-26 22:19:22
28502,2020,2,27,2020-02-27 15:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,14.88355314731598,EUR,2020-02-26 22:19:22
28249,2020,2,27,2020-02-27 16:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,14.885733268260958,EUR,2020-02-26 22:19:22
28323,2020,2,27,2020-02-27 17:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,14.876831107735637,EUR,2020-02-26 22:19:22
28202,2020,2,27,2020-02-27 18:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,14.89121670663357,EUR,2020-02-26 22:19:22
28503,2020,2,27,2020-02-27 19:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,14.941819964647296,EUR,2020-02-26 22:19:22
28251,2020,2,27,2020-02-27 20:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,15.01715411245823,EUR,2020-02-26 22:19:22
28324,2020,2,27,2020-02-27 21:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,15.088361113071445,EUR,2020-02-26 22:19:22
29126,2020,2,27,2020-02-27 22:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,15.134379032850267,EUR,2020-02-27 14:23:29
29452,2020,2,27,2020-02-27 23:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,15.106783592104915,EUR,2020-02-27 14:23:29
29148,2020,2,28,2020-02-28 00:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,34.52860080122948,EUR,2020-02-27 14:23:30
29104,2020,2,28,2020-02-28 01:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,34.424601345956326,EUR,2020-02-27 14:23:30
29128,2020,2,28,2020-02-28 02:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,34.303197488188744,EUR,2020-02-27 14:23:30
29454,2020,2,28,2020-02-28 03:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,34.17808109998703,EUR,2020-02-27 14:23:30
29150,2020,2,28,2020-02-28 04:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,34.063794234097,EUR,2020-02-27 14:23:30
