Unnamed: 0,Year,Month,Day,DateTime,ResolutionCode,areacode,AreaTypeCode,AreaName,MapCode,RegisterItemTypeName,LoadUpPrice,LoadDownPrice,GenerationUpPrice,GenerationDownPrice,NotSpecifiedUpPrice,NotSpecifiedDownPrice,PriceType,Currency,UpdateTime
14647,2019,5,19,2019-05-19 05:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,34.04,26.0,AVERAGE,EUR,2019-05-19 09:45:58
14831,2019,5,19,2019-05-19 06:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,36.23,31.5,AVERAGE,EUR,2019-05-19 11:46:01
15153,2019,5,19,2019-05-19 07:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,36.8,35.0,AVERAGE,EUR,2019-05-19 12:45:59
15154,2019,5,19,2019-05-19 08:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,37.18,37.18,AVERAGE,EUR,2019-05-19 13:46:01
18115,2019,5,19,2019-05-19 09:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,42.91,37.88,AVERAGE,EUR,2019-05-19 14:45:58
18463,2019,5,19,2019-05-19 10:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,42.91,37.4,AVERAGE,EUR,2019-05-19 14:45:58
18851,2019,5,19,2019-05-19 11:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,42.91,36.83,AVERAGE,EUR,2019-05-19 15:45:58
19003,2019,5,19,2019-05-19 12:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,41.7,36.25,AVERAGE,EUR,2019-05-19 16:46:00
19373,2019,5,19,2019-05-19 13:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,41.5,35.85,AVERAGE,EUR,2019-05-19 18:45:58
33914,2019,5,19,2019-05-19 14:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,42.0,36.22,AVERAGE,EUR,2019-05-19 18:45:58
33915,2019,5,19,2019-05-19 15:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,42.0,37.13,AVERAGE,EUR,2019-05-19 20:45:57
